"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11886","주문 내역 확인","","2026-07-13","passed","2026-07-13","","","",""
"","22015","기프티쇼 > 상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","passed","2026-07-10","","","",""
"","45883","일반 계정 로그인 확인","","2026-07-13","passed","2026-07-13","","","",""
"","11951","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","16","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-10","failed","2026-07-10","","","",""
"","12851","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","18","상품 > 상품평 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","15758","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-14","passed","2026-07-14","","","",""
"","13789","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","861","이용권등록 확인","","2026-07-10","passed","2026-07-10","","","",""
"","15342","편성표 > 방송알림 신청 및 등록 완료 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16958","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15027","혜택/이벤트 > 수신동의 쿠폰팩 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","820","간편 로그인 연결 확인","","2026-07-13","passed","2026-07-13","","","",""
"","45941","일반 계정 로그인 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14656","상품 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1417","배송지 관리 확인","","2026-07-13","passed","2026-07-13","","","",""
"","16","공지 사항 확인","","2026-07-10","failed","2026-07-10","","","",""
"","11104","ON AIR > 현재 방송 중인 상품 정보 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15331","독바 > ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-13","passed","2026-07-13","","","",""
"","19826","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","537","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","20","상품 > 상세정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","1267","1:1 문의하기 확인","","2026-07-10","passed","2026-07-10","","","",""
"","25529","ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","47319","일반 계정 로그인 확인","","2026-07-10","passed","2026-07-10","","","",""
"","14","상품 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","26329","ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","23013","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","113","기프티쇼 > 상품 > 선물하기 > 기프티쇼 대표 번호로 보내기 확인","","2026-07-14","passed","2026-07-14","","","",""
"","14288","검색 후 상품 상세 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","20531","상품 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","17063","상품 > 상세정보 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","782","장바구니 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17024","상품 > 상품평 탭 노출 확인","","2026-07-10","passed","2026-07-10","","","",""
"","45","주문 내역 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18990","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","775","좋아요 확인","","2026-07-10","passed","2026-07-10","","","",""
"","934","공지 사항 확인","","2026-07-13","passed","2026-07-13","","","",""
"","829","최근 본 상품 확인","","2026-07-14","passed","2026-07-14","","","",""
"","17","기프티쇼 > 상품 > 상세정보 탭 노출 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17259","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","15029","독바 > ON AIR > 바로구매 > 선물하기 주문서 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18818","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11858","일반 계정 로그인 확인","","2026-07-13","failed","2026-07-13","","","",""
"","15854","기프티쇼 카테고리 및 필터 기능 확인","","2026-07-13","passed","2026-07-13","","","",""
"","1845","취소/교환/반품 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","13801","검색 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","879","좋아요 확인","","2026-07-13","passed","2026-07-13","","","",""
"","10","기프티쇼 > 상품 > 선물하기 > 결제 진행 및 상품 결제 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","16","혜택 관리 확인","","2026-07-10","failed","2026-07-10","","","",""
"","17422","카테고리 추천구좌 상품 및 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","17668","기프티쇼 > 상품 > 구매정보 탭 노출 확인","","2026-07-14","passed","2026-07-14","","","",""
"","11841","혜택/이벤트 > 신규가입 혜택 페이지 이동 확인","","2026-07-13","passed","2026-07-13","","","",""
"","18820","기프티쇼 GNB 메뉴별 화면 노출 확인","","2026-07-13","passed","2026-07-13","","","",""
"","15770","묶음 배송 추천구좌 상품 및 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","24140","ON AIR > 바로구매 > 장바구니 상품 추가 확인","","2026-07-10","passed","2026-07-10","","","",""
"","13568","주문 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","813","좋아요 확인","","2026-07-14","passed","2026-07-14","","","",""
"","16","기프티쇼 검색 후 상품 상세 페이지 이동 확인","","2026-07-10","failed","2026-07-10","","","",""
"","18217","상품 > 좋아요 추가 및 삭제 확인","","2026-07-10","passed","2026-07-10","","","",""
"","19072","독바 > ON AIR > 바로구매 > 구매하기 주문서 페이지 이동 확인","","2026-07-10","passed","2026-07-10","","","",""
"","761","기프티쇼 선물함 확인","","2026-07-10","passed","2026-07-10","","","",""
"","12106","주문 내역 확인","","2026-07-10","passed","2026-07-10","","","",""
"","12178","ON AIR > VOD 영상 재생 확인","","2026-07-13","passed","2026-07-13","","","",""
